reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.01,5.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.025,6.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.05,8.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.1,10.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.15,11.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.2,12.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.25,13.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.3,13.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.35,14.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.4,15.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.45,15.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.5,16.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.55,17.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.6,18.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.65,19.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.7,20.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.75,21.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.8,22.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.85,24.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.9,27.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.95,32.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.975,40.0
2026-05-09,wk inc flu hosp,0,2026-05-09,01,quantile,0.99,47.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.01,1.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.025,1.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.05,1.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.1,1.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.15,2.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.2,2.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.25,2.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.3,2.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.35,3.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.4,3.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.45,3.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.5,3.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.55,3.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.6,4.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.65,4.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.7,4.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.75,4.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.8,5.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.85,5.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.9,6.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.95,7.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.975,8.0
2026-05-09,wk inc flu hosp,0,2026-05-09,02,quantile,0.99,10.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.01,24.990000000000002
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.025,29.975
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.05,34.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.1,38.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.15,43.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.2,46.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.25,49.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.3,52.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.35,55.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.4,57.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.45,60.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.5,62.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.55,65.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.6,67.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.65,70.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.7,73.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.75,77.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.8,80.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.85,86.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.9,92.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.95,104.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.975,116.0
2026-05-09,wk inc flu hosp,0,2026-05-09,04,quantile,0.99,128.01
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.01,1.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.025,2.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.05,2.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.1,3.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.15,4.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.2,4.800000000000011
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.25,5.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.3,6.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.35,6.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.4,7.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.45,8.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.5,8.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.55,9.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.6,10.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.65,11.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.7,12.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.75,13.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.8,14.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.85,16.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.9,18.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.95,22.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.975,26.0
2026-05-09,wk inc flu hosp,0,2026-05-09,05,quantile,0.99,34.00999999999999
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.01,21.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.025,42.975
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.05,64.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.1,85.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.15,101.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.2,112.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.25,123.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.3,134.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.35,143.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.4,153.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.45,161.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.5,172.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.55,182.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.6,191.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.65,202.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.7,216.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.75,232.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.8,248.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.85,266.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.9,290.0
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.95,339.0999999999999
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.975,392.1999999999989
2026-05-09,wk inc flu hosp,0,2026-05-09,06,quantile,0.99,486.03999999999996
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.01,5.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.025,8.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.05,10.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.1,13.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.15,15.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.2,17.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.25,18.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.3,20.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.35,21.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.4,23.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.45,24.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.5,26.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.55,27.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.6,29.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.65,31.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.7,33.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.75,36.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.8,40.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.85,44.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.9,49.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.95,58.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.975,66.0
2026-05-09,wk inc flu hosp,0,2026-05-09,08,quantile,0.99,74.0
2026-05-09,wk inc flu hosp,0,2026-05-09,09,quantile,0.01,1.0
2026-05-09,wk inc flu hosp,0,2026-05-09,09,quantile,0.025,2.0
