reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.01,2.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.025,6.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.05,12.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.1,20.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.15,24.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.2,29.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.25,33.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.3,36.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.35,38.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.4,41.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.45,43.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.5,45.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.55,47.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.6,50.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.65,52.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.7,55.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.75,59.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.8,62.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.85,65.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.9,69.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.95,82.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.975,92.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.99,103.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.01,0.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.025,0.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.05,0.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.1,1.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.15,2.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.2,3.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.25,4.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.3,5.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.35,6.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.4,7.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.45,7.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.5,8.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.55,9.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.6,10.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.65,11.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.7,12.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.75,13.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.8,14.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.85,15.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.9,16.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.95,17.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.975,17.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.99,34.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.01,1.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.025,3.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.05,7.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.1,13.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.15,18.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.2,20.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.25,22.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.3,23.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.35,25.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.4,27.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.45,29.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.5,30.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.55,32.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.6,34.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.65,37.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.7,39.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.75,42.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.8,44.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.85,47.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.9,50.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.95,56.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.975,65.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.99,86.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.01,1.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.025,2.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.05,5.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.1,9.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.15,14.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.2,18.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.25,19.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.3,20.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.35,22.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.4,23.0
