reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.01,8.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.025,18.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.05,25.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.1,36.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.15,41.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.2,46.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.25,51.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.3,54.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.35,56.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.4,59.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.45,61.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.5,64.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.55,66.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.6,69.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.65,72.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.7,76.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.75,79.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.8,83.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.85,86.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.9,94.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.95,103.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.975,117.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.99,138.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.01,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.025,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.05,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.1,1.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.15,2.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.2,3.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.25,4.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.3,5.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.35,5.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.4,6.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.45,7.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.5,8.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.55,9.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.6,10.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.65,11.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.7,12.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.75,13.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.8,14.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.85,15.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.9,16.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.95,16.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.975,17.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.99,17.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.01,2.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.025,6.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.05,12.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.1,19.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.15,23.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.2,27.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.25,32.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.3,35.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.35,37.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.4,40.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.45,42.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.5,44.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.55,46.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.6,49.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.65,51.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.7,54.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.75,57.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.8,61.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.85,64.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.9,68.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.95,80.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.975,90.0
2026-08-15,wk inc covid hosp,0,2026-08-15,04,quantile,0.99,103.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.01,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.025,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.05,1.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.1,2.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.15,3.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.2,4.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.25,5.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.3,6.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.35,6.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.4,7.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.45,8.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.5,9.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.55,10.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.6,11.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.65,12.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.7,13.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.75,14.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.8,15.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.85,16.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.9,17.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.95,21.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.975,30.0
2026-08-15,wk inc covid hosp,0,2026-08-15,05,quantile,0.99,34.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.01,62.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.025,97.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.05,132.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.1,194.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.15,221.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.2,243.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.25,263.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.3,278.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.35,291.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.4,305.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.45,318.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.5,331.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.55,344.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.6,357.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.65,371.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.7,384.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.75,398.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.8,419.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.85,441.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.9,464.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.95,531.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.975,598.0
2026-08-15,wk inc covid hosp,0,2026-08-15,06,quantile,0.99,671.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.01,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.025,1.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.05,1.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.1,2.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.15,3.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.2,4.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.25,5.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.3,6.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.35,7.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.4,9.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.45,10.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.5,11.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.55,12.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.6,13.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.65,14.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.7,15.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.75,16.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.8,17.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.85,21.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.9,26.0
2026-08-15,wk inc covid hosp,0,2026-08-15,08,quantile,0.95,31.0
