reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.01,15.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.025,19.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.05,23.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.1,27.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.15,29.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.2,32.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.25,34.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.3,36.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.35,37.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.4,39.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.45,41.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.5,43.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.55,45.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.6,47.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.65,49.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.7,51.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.75,53.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.8,55.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.85,59.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.9,64.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.95,70.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.975,76.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.99,83.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.01,0.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.025,0.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.05,0.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.1,0.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.15,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.2,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.25,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.3,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.35,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.4,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.45,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.5,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.55,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.6,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.65,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.7,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.75,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.8,5.0
