reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.01,19.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.025,24.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.05,27.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.1,32.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.15,34.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.2,37.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.25,39.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.3,41.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.35,43.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.4,45.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.45,47.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.5,49.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.55,50.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.6,52.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.65,54.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.7,56.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.75,59.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.8,61.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.85,65.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.9,71.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.95,77.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.975,83.0
2026-04-18,wk inc covid hosp,0,2026-04-18,01,quantile,0.99,90.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.01,1.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.025,1.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.05,2.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.1,3.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.15,3.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.2,4.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.25,4.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.3,5.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.35,5.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.4,5.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.45,6.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.5,6.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.55,7.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.6,7.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.65,8.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.7,8.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.75,9.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.8,9.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.85,10.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.9,11.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.95,13.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.975,14.0
2026-04-18,wk inc covid hosp,0,2026-04-18,02,quantile,0.99,16.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.01,0.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.025,0.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.05,0.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.1,2.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.15,5.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.2,7.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.25,10.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.3,12.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.35,14.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.4,16.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.45,18.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.5,20.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.55,22.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.6,24.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.65,26.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.7,28.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.75,31.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.8,34.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.85,38.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.9,44.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.95,50.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.975,58.0
2026-04-18,wk inc covid hosp,0,2026-04-18,04,quantile,0.99,67.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.01,0.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.025,1.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.05,3.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.1,5.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.15,6.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.2,7.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.25,8.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.3,9.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.35,10.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.4,11.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.45,12.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.5,13.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.55,14.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.6,15.0
2026-04-18,wk inc covid hosp,0,2026-04-18,05,quantile,0.65,16.0
