reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.01,3.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.025,15.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.05,23.950000000000003
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.1,28.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.15,32.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.2,35.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.25,39.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.3,40.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.35,42.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.4,44.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.45,46.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.5,48.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.55,49.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.6,51.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.65,52.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.7,55.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.75,57.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.8,59.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.85,62.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.9,67.10000000000002
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.95,78.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.975,91.52499999999998
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.99,101.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.01,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.025,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.05,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.1,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.15,1.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.2,1.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.25,2.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.3,2.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.35,3.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.4,3.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.45,4.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.5,4.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.55,4.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.6,4.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.65,5.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.7,5.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.75,6.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.8,6.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.85,7.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.9,8.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.95,10.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.975,14.524999999999977
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.99,27.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.01,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.025,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.05,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.1,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.15,5.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.2,10.800000000000011
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.25,14.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.3,17.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.35,20.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.4,23.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.45,25.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.5,27.5
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.55,29.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.6,30.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.65,31.350000000000023
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.7,34.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.75,37.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.8,42.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.85,47.14999999999998
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.9,53.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.95,68.0
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.975,98.04999999999995
2026-05-02,wk inc covid hosp,0,2026-05-02,04,quantile,0.99,127.02999999999997
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.01,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.025,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.05,0.9500000000000028
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.1,4.900000000000006
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.15,6.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.2,8.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.25,9.75
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.3,11.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.35,12.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.4,13.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.45,14.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.5,15.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.55,15.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.6,16.0
2026-05-02,wk inc covid hosp,0,2026-05-02,05,quantile,0.65,17.0
