reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.01,14.97
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.025,21.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.05,25.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.1,31.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.15,35.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.2,37.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.25,40.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.3,42.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.35,43.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.4,45.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.45,47.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.5,47.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.55,48.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.6,49.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.65,51.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.7,52.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.75,54.25
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.8,57.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.85,59.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.9,64.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.95,76.04999999999995
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.975,93.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.99,106.12999999999988
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.01,0.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.025,0.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.05,1.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.1,2.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.15,3.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.2,3.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.25,4.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.3,4.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.35,5.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.4,5.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.45,5.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.5,5.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.55,5.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.6,6.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.65,6.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.7,6.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.75,7.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.8,7.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.85,7.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.9,8.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.95,10.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.975,14.0
2026-04-11,wk inc covid hosp,0,2026-04-11,02,quantile,0.99,21.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.01,0.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.025,0.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.05,3.950000000000003
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.1,12.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.15,16.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.2,19.80000000000001
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.25,22.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.3,23.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.35,25.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.4,27.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.45,28.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.5,29.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.55,30.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.6,31.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.65,32.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.7,34.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.75,36.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.8,39.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.85,41.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.9,46.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.95,54.049999999999955
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.975,67.0
2026-04-11,wk inc covid hosp,0,2026-04-11,04,quantile,0.99,80.04999999999995
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.01,0.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.025,1.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.05,6.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.1,9.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.15,10.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.2,12.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.25,13.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.3,14.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.35,15.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.4,16.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.45,16.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.5,17.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.55,17.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.6,18.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.65,18.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.7,19.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.75,20.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.8,21.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.85,22.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.9,24.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.95,28.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.975,37.0
2026-04-11,wk inc covid hosp,0,2026-04-11,05,quantile,0.99,42.059999999999945
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.01,0.0
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.025,0.0
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.05,47.80000000000001
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.1,75.0
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.15,98.0
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.2,117.80000000000001
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.25,128.0
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.3,141.0
2026-04-11,wk inc covid hosp,0,2026-04-11,06,quantile,0.35,151.0
