reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.01,47.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.025,49.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.05,53.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.1,55.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.15,58.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.2,60.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.25,62.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.3,64.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.35,66.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.4,67.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.45,69.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.5,71.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.55,72.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.6,75.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.65,77.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.7,79.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.75,81.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.8,84.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.85,87.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.9,90.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.95,96.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.975,100.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.99,104.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.01,0.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.025,0.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.05,0.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.1,0.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.15,0.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.2,1.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.25,1.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.3,2.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.35,2.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.4,2.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.45,2.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.5,3.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.55,3.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.6,3.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.65,3.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.7,4.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.75,4.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.8,4.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.85,5.0
