reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.01,27.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.025,35.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.05,41.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.1,49.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.15,54.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.2,60.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.25,60.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.3,60.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.35,61.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.4,66.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.45,66.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.5,66.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.55,66.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.6,67.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.65,70.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.7,70.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.75,74.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.8,77.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.85,81.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.9,85.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.95,94.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.975,96.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.99,100.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.01,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.025,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.05,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.1,1.0
