reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.01,26.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.025,33.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.05,40.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.1,48.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.15,55.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.2,59.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.25,63.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.3,64.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.35,65.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.4,70.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.45,70.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.5,70.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.55,70.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.6,72.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.65,76.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.7,76.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.75,77.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.8,81.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.85,84.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.9,88.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.95,93.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.975,95.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.99,99.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.01,1.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.025,2.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.05,2.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.1,2.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.15,3.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.2,3.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.25,3.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.3,4.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.35,4.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.4,4.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.45,4.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.5,4.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.55,5.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.6,5.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.65,5.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.7,6.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.75,6.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.8,6.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.85,6.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.9,6.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.95,7.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.975,7.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.99,8.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.01,18.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.025,23.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.05,29.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.1,37.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.15,41.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.2,44.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.25,46.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.3,47.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.35,47.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.4,49.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.45,49.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.5,49.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.55,49.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.6,52.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.65,52.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.7,53.0
2026-08-22,wk inc covid hosp,0,2026-08-22,04,quantile,0.75,53.0
