reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.01,10.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.025,14.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.05,18.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.1,21.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.15,22.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.2,24.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.25,24.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.3,26.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.35,31.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.4,33.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.45,35.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.5,36.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.55,39.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.6,42.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.65,44.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.7,48.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.75,54.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.8,56.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.85,59.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.9,63.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.95,67.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.975,70.0
2026-05-02,wk inc covid hosp,0,2026-05-02,01,quantile,0.99,89.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.01,0.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.025,1.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.05,1.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.1,1.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.15,1.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.2,2.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.25,2.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.3,2.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.35,3.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.4,3.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.45,3.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.5,3.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.55,4.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.6,5.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.65,5.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.7,5.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.75,5.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.8,5.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.85,6.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.9,6.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.95,7.0
2026-05-02,wk inc covid hosp,0,2026-05-02,02,quantile,0.975,9.0
