reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.01,29.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.025,37.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.05,41.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.1,42.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.15,43.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.2,45.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.25,45.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.3,45.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.35,46.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.4,46.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.45,48.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.5,49.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.55,53.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.6,54.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.65,56.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.7,56.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.75,57.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.8,59.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.85,59.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.9,65.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.95,72.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.975,78.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.99,96.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.01,1.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.025,1.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.05,2.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.1,2.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.15,3.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.2,3.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.25,4.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.3,4.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.35,4.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.4,5.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.45,5.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.5,6.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.55,6.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.6,6.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.65,7.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.7,7.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.75,8.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.8,9.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.85,9.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.9,10.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.95,13.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.975,15.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.99,19.0
2026-03-28,wk inc covid hosp,0,2026-03-28,04,quantile,0.01,21.0
