reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.01,40.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.025,46.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.05,50.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.1,52.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.15,55.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.2,55.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.25,56.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.3,56.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.35,56.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.4,58.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.45,59.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.5,60.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.55,61.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.6,61.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.65,61.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.7,62.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.75,63.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.8,64.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.85,66.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.9,69.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.95,81.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.975,86.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.99,100.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.01,1.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.025,1.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.05,2.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.1,2.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.15,2.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.2,2.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.25,2.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.3,3.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.35,3.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.4,3.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.45,4.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.5,4.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.55,4.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.6,5.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.65,5.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.7,6.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.75,6.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.8,6.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.85,7.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.9,8.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.95,10.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.975,10.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.99,13.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.01,35.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.025,38.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.05,41.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.1,41.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.15,42.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.2,42.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.25,43.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.3,45.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.35,46.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.4,46.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.45,46.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.5,47.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.55,47.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.6,48.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.65,48.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.7,50.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.75,52.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.8,55.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.85,58.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.9,62.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.95,73.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.975,83.0
2026-03-21,wk inc covid hosp,0,2026-03-21,04,quantile,0.99,109.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.01,17.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.025,18.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.05,18.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.1,21.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.15,23.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.2,26.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.25,26.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.3,27.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.35,27.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.4,29.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.45,29.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.5,30.0
2026-03-21,wk inc covid hosp,0,2026-03-21,05,quantile,0.55,30.0
