reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.01,42.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.025,46.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.05,49.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.1,53.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.15,55.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.2,58.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.25,60.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.3,63.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.35,64.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.4,66.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.45,67.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.5,69.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.55,70.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.6,72.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.65,73.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.7,75.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.75,77.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.8,80.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.85,82.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.9,86.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.95,91.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.975,95.0
2026-08-22,wk inc covid hosp,0,2026-08-22,01,quantile,0.99,101.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.01,0.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.025,0.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.05,0.0
2026-08-22,wk inc covid hosp,0,2026-08-22,02,quantile,0.1,0.0
