reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.01,5.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.025,6.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.05,8.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.1,11.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.15,12.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.2,14.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.25,15.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.3,17.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.35,19.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.4,20.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.45,22.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.5,24.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.55,26.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.6,29.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.65,32.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.7,35.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.75,38.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.8,42.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.85,47.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.9,54.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.95,67.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.975,82.0
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.99,108.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.01,0.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.025,0.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.05,1.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.1,1.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.15,2.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.2,2.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.25,3.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.3,3.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.35,4.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.4,4.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.45,5.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.5,6.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.55,7.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.6,7.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.65,8.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.7,10.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.75,11.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.8,13.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.85,17.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.9,21.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.95,30.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.975,41.0
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.99,62.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.01,24.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.025,29.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.05,33.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.1,39.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.15,44.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.2,47.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.25,51.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.3,55.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.35,59.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.4,62.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.45,66.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.5,70.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.55,75.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.6,79.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.65,83.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.7,89.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.75,96.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.8,103.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.85,112.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.9,126.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.95,149.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.975,178.0
2026-04-04,wk inc flu hosp,0,2026-04-04,04,quantile,0.99,207.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.01,4.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.025,5.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.05,6.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.1,8.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.15,10.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.2,12.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.25,13.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.3,15.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.35,17.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.4,19.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.45,21.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.5,23.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.55,25.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.6,28.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.65,31.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.7,34.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.75,39.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.8,44.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.85,51.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.9,62.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.95,82.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.975,107.0
2026-04-04,wk inc flu hosp,0,2026-04-04,05,quantile,0.99,142.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.01,107.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.025,129.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.05,149.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.1,174.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.15,193.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.2,211.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.25,227.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.3,243.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.35,260.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.4,277.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.45,292.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.5,307.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.55,326.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.6,349.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.65,373.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.7,393.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.75,424.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.8,457.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.85,506.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.9,572.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.95,672.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.975,773.0
2026-04-04,wk inc flu hosp,0,2026-04-04,06,quantile,0.99,867.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.01,6.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.025,8.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.05,10.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.1,14.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.15,16.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.2,18.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.25,21.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.3,23.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.35,26.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.4,29.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.45,31.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.5,34.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.55,37.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.6,40.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.65,44.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.7,49.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.75,54.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.8,61.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.85,72.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.9,86.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.95,110.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.975,138.0
2026-04-04,wk inc flu hosp,0,2026-04-04,08,quantile,0.99,176.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.01,4.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.025,5.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.05,7.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.1,9.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.15,11.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.2,13.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.25,14.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.3,16.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.35,18.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.4,20.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.45,23.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.5,25.0
2026-04-04,wk inc flu hosp,0,2026-04-04,09,quantile,0.55,28.0
