reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.01,8.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.025,16.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.05,19.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.1,22.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.15,25.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.2,27.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.25,30.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.3,31.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.35,32.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.4,34.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.45,34.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.5,36.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.55,40.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.6,40.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.65,43.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.7,46.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.75,48.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.8,48.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.85,48.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.9,57.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.95,60.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.975,77.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.99,105.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.01,1.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.025,1.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.05,2.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.1,3.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.15,3.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.2,4.0
