reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.01,9.99
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.025,10.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.05,11.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.1,14.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.15,14.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.2,16.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.25,17.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.3,18.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.35,19.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.4,19.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.45,20.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.5,22.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.55,23.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.6,24.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.65,24.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.7,25.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.75,27.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.8,28.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.85,30.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.9,31.100000000000023
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.95,35.05000000000001
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.975,39.049999999999955
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.99,41.059999999999945
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.01,0.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.025,0.47500000000000053
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.05,1.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.1,2.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.15,2.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.2,3.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.25,3.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.3,4.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.35,4.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.4,5.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.45,5.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.5,5.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.55,6.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.6,6.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.65,7.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.7,7.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.75,8.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.8,9.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.85,9.150000000000006
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.9,11.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.95,12.050000000000011
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.975,14.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.99,16.00999999999999
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.01,35.980000000000004
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.025,37.475
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.05,40.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.1,44.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.15,47.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.2,51.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.25,53.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.3,55.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.35,57.64999999999999
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.4,59.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.45,61.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.5,62.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.55,64.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.6,67.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.65,71.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.7,73.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.75,75.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.8,78.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.85,80.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.9,85.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.95,93.0
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.975,100.52499999999998
2026-04-11,wk inc flu hosp,0,2026-04-11,04,quantile,0.99,105.02999999999997
2026-04-11,wk inc flu hosp,0,2026-04-11,05,quantile,0.01,3.99
2026-04-11,wk inc flu hosp,0,2026-04-11,05,quantile,0.025,5.0
