reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.01,23.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.025,29.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.05,35.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.1,42.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.15,46.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.2,50.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.25,53.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.3,55.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.35,58.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.4,60.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.45,63.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.5,65.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.55,67.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.6,69.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.65,72.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.7,74.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.75,77.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.8,80.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.85,83.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.9,88.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.95,94.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.975,100.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.99,107.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.01,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.025,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.05,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.1,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.15,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.2,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.25,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.3,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.35,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.4,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.45,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.5,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.55,3.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.6,3.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.65,3.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.7,4.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.75,4.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.8,5.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.85,5.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.9,6.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.95,7.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.975,8.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.99,9.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.01,25.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.025,29.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.05,33.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.1,36.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.15,39.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.2,41.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.25,43.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.3,45.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.35,46.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.4,48.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.45,49.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.5,50.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.55,52.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.6,53.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.65,55.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.7,56.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.75,58.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.8,60.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.85,62.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.9,64.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.95,68.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.975,72.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.99,76.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.01,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.025,3.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.05,5.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.1,6.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.15,7.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.2,8.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.25,9.0
