reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.01,35.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.025,38.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.05,41.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.1,44.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.15,46.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.2,48.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.25,49.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.3,51.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.35,52.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.4,53.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.45,55.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.5,56.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.55,58.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.6,59.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.65,61.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.7,62.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.75,64.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.8,66.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.85,69.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.9,72.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.95,79.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.975,84.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.99,90.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.01,1.0
