reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.01,24.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.025,26.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.05,28.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.1,30.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.15,32.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.2,34.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.25,35.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.3,36.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.35,37.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.4,38.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.45,39.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.5,40.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.55,41.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.6,42.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.65,44.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.7,45.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.75,46.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.8,48.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.85,50.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.9,52.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.95,57.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.975,61.0
2026-04-25,wk inc covid hosp,0,2026-04-25,01,quantile,0.99,65.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.01,0.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.025,1.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.05,1.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.1,2.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.15,2.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.2,2.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.25,3.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.3,3.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.35,3.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.4,4.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.45,4.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.5,4.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.55,4.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.6,5.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.65,5.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.7,5.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.75,6.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.8,6.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.85,7.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.9,7.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.95,8.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.975,9.0
2026-04-25,wk inc covid hosp,0,2026-04-25,02,quantile,0.99,10.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.01,14.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.025,16.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.05,17.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.1,19.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.15,20.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.2,21.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.25,22.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.3,23.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.35,24.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.4,25.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.45,26.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.5,26.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.55,27.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.6,28.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.65,29.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.7,30.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.75,31.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.8,32.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.85,34.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.9,35.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.95,39.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.975,42.0
2026-04-25,wk inc covid hosp,0,2026-04-25,04,quantile,0.99,46.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.01,5.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.025,6.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.05,7.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.1,8.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.15,9.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.2,10.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.25,10.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.3,11.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.35,12.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.4,12.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.45,13.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.5,13.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.55,14.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.6,14.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.65,15.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.7,15.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.75,16.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.8,17.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.85,18.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.9,19.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.95,21.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.975,23.0
2026-04-25,wk inc covid hosp,0,2026-04-25,05,quantile,0.99,25.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.01,99.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.025,105.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.05,111.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.1,116.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.15,121.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.2,124.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.25,127.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.3,130.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.35,133.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.4,136.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.45,139.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.5,142.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.55,145.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.6,147.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.65,151.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.7,154.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.75,158.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.8,163.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.85,169.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.9,178.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.95,193.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.975,207.0
2026-04-25,wk inc covid hosp,0,2026-04-25,06,quantile,0.99,223.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.01,0.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.025,0.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.05,1.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.1,1.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.15,2.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.2,2.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.25,2.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.3,3.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.35,3.0
2026-04-25,wk inc covid hosp,0,2026-04-25,08,quantile,0.4,3.0
