reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.01,18.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.025,21.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.05,22.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.1,26.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.15,27.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.2,28.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.25,30.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.3,30.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.35,31.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.4,32.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.45,33.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.5,34.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.55,35.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.6,36.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.65,37.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.7,38.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.75,40.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.8,42.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.85,46.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.9,50.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.95,52.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.975,54.0
2026-04-04,wk inc covid hosp,0,2026-04-04,01,quantile,0.99,57.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.01,1.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.025,1.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.05,2.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.1,2.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.15,3.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.2,3.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.25,3.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.3,4.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.35,4.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.4,4.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.45,4.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.5,5.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.55,5.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.6,5.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.65,6.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.7,6.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.75,7.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.8,7.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.85,8.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.9,10.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.95,11.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.975,16.0
2026-04-04,wk inc covid hosp,0,2026-04-04,02,quantile,0.99,17.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.01,16.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.025,16.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.05,17.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.1,19.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.15,20.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.2,21.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.25,22.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.3,22.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.35,23.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.4,24.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.45,24.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.5,25.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.55,26.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.6,26.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.65,27.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.7,28.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.75,30.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.8,31.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.85,33.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.9,34.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.95,36.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.975,39.0
2026-04-04,wk inc covid hosp,0,2026-04-04,04,quantile,0.99,41.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.01,7.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.025,8.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.05,9.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.1,11.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.15,13.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.2,15.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.25,16.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.3,16.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.35,17.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.4,18.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.45,18.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.5,19.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.55,20.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.6,20.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.65,22.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.7,23.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.75,25.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.8,26.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.85,27.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.9,32.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.95,37.0
2026-04-04,wk inc covid hosp,0,2026-04-04,05,quantile,0.975,38.0
