reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.01,13.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.025,15.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.05,16.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.1,19.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.15,20.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.2,21.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.25,22.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.3,23.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.35,24.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.4,25.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.45,26.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.5,26.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.55,27.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.6,28.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.65,29.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.7,30.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.75,31.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.8,32.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.85,34.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.9,36.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.95,38.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.975,41.0
2026-04-11,wk inc flu hosp,0,2026-04-11,01,quantile,0.99,44.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.01,1.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.025,2.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.05,3.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.1,3.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.15,4.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.2,4.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.25,5.0
2026-04-11,wk inc flu hosp,0,2026-04-11,02,quantile,0.3,5.0
